0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_long_form,Perovskite_composition_a_ions,a_1,a_2,a_3,a_4,Perovskite_composition_a_ions_coefficients,a_1_coeff,a_2_coeff,a_3_coeff,a_4_coeff,A_ion_rad,A_at_wt,A_EA,A_IE,A_En,Perovskite_composition_b_ions,b_1,b_2,Perovskite_composition_b_ions_coefficients,b_1_coeff,b_2_coeff,B_ion_rad,B_at_wt,B_EA,B_IE,B_En,Perovskite_composition_c_ions,c_1,c_2,Perovskite_composition_c_ions_coefficients,c_1_coeff,c_2_coeff,X_ion_rad,X_at_wt,X_EA,X_IE,X_En,Tolerance Factor,Octahedral Factor,Cubic,Tetra,Ortho,Hex,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_band_gap_estimation_basis,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_synthesis_atmosphere_pressure_total,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_reaction_solutions_compounds,Perovskite_deposition_reaction_solutions_concentrations,Perovskite_deposition_substrate_temperature,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_quenching_media,Perovskite_deposition_quenching_media_mixing_ratios,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_thermal_annealing_atmosphere,Perovskite_deposition_thermal_annealing_relative_humidity,Perovskite_deposition_thermal_annealing_pressure,Perovskite_deposition_solvent_annealing,Perovskite_deposition_solvent_annealing_solvent_atmosphere,Perovskite_deposition_solvent_annealing_time,Perovskite_deposition_solvent_annealing_temperature,Substrate_stack_sequence,ETL_stack_sequence,HTL_stack_sequence,JV_average_over_n_number_of_cells,Air or N2,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_test_temperature,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.83MA0.12PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.83; 0.12,0.05,0.83,0.12,0,2.4473,47.8937,10.454101,834.694,2.4785998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.972556846,0.551130048,1,0,0,0,1.63,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.092,20.3,0.7,15.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.10FA0.83MA0.07PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.10; 0.83; 0.07,0.1,0.83,0.07,0,2.4258,52.9357,12.2946005,807.164,2.3905997,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.968017614,0.551130048,1,0,0,0,1.63,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.071,21,0.72,16.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.14FA0.83MA0.03PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.14; 0.83; 0.03,0.14,0.83,0.03,0,2.4085999,56.969303,13.767,785.14,2.3201997,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.964386207,0.551130048,1,0,0,0,1.63,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.083,20.9,0.72,16.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,1,0,0,0,1.63,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,PTAA,1,Air,Air,100,AM 1.5,FALSE,,10,1.08,18.5,0.72,17
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.6MA0.4Pb0.4Sn0.6I3,FA; MA,FA, MA,na,na,0.6; 0.4,0.6,0.4,0,0,2.3860002,39.864002,8.632,879.98,2.562,Pb; Sn,Pb, Sn,0.4; 0.6,0.4,0.6,1.166,154.106,116.600006,711.36,2.108,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.963396269,0.53,1,0,0,0,1.25,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Diethyl ether,,100,7,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,130,0.856,28.3,0.717,17.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.986612117,0.540909091,1,0,0,0,1.52,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,150,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.856,18.1,0.494,7.65
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.9Sn0.1I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.9; 0.1,0.9,0.1,1.186,198.351,111.1,714.81,2.293,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.987777636,0.539090909,1,0,0,0,1.43,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,150,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.631,21.22,0.309,4.13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.7Sn0.3I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.7; 0.3,0.7,0.3,1.178,180.653,113.3,713.43,2.2189999,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.990116955,0.535454545,1,0,0,0,1.33,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.654,22.77,0.501,7.47
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.5Sn0.5I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.5; 0.5,0.5,0.5,1.1700001,162.955,115.5,712.05,2.145,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.992467352,0.531818227,1,0,0,0,1.3,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.695,28.37,0.546,10.76
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.4Sn0.6I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.4; 0.6,0.4,0.6,1.166,154.106,116.600006,711.36,2.108,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.993646784,0.53,1,0,0,0,1.29,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.603,26.03,0.523,8.21
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.2Sn0.8I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.2; 0.8,0.2,0.8,1.158,136.408,118.8,709.98,2.0340002,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.996014019,0.526363636,1,0,0,0,1.29,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.471,17.81,0.502,4.21
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FASnI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Sn,Sn,na,1,1,0,1.15,118.71,121,708.6,1.96,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.99839256,0.522727273,1,0,0,0,1.39,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.308,14.42,0.405,1.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.2FA0.8Pb0.5Sn0.5I3,Cs; FA,Cs, FA,na,na,0.2; 0.8,0.2,0.8,0,0,2.372,62.63,15.978001,754.42,2.214,Pb; Sn,Pb, Sn,0.5; 0.5,0.5,0.5,1.1700001,162.955,115.5,712.05,2.145,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.959315165,0.531818227,1,0,0,0,1.32,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Anisole,,70,15,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.77,25.6,0.69,13.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.15FA0.85Pb0.375Sn0.625I3,Cs; FA,Cs, FA,na,na,0.15; 0.85,0.15,0.85,0,0,2.4115,58.237503,14.133501,778.08997,2.303,Pb; Sn,Pb, Sn,0.375; 0.625,0.375,0.625,1.165,151.89374,116.875,711.1875,2.09875,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.969040987,0.529545455,1,0,0,0,1.24,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Anisole,,70,15,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.76,24.6,0.7,13.1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.2FA0.8Pb0.3Sn0.7I3,Cs; FA,Cs, FA,na,na,0.2; 0.8,0.2,0.8,0,0,2.372,62.63,15.978001,754.42,2.214,Pb; Sn,Pb, Sn,0.3; 0.7,0.3,0.7,1.162,145.257,117.7,710.67,2.071,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.961597919,0.528181818,1,0,0,0,1.35,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Anisole,,70,15,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.76,25.1,0.76,14.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPb0.4Sn0.6Br0.4I2.6,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb; Sn,Pb, Sn,0.4; 0.6,0.4,0.6,1.166,154.106,116.600006,711.36,2.108,Br; I,Br, I,0.4; 2.6,0.4,2.6,2.168,120.63333,299.20667,1025.9333,2.7,0.920044756,0.537822878,1,0,0,0,1.26,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Toluene,,80,30,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,10,0.8,23.38,0.716,13.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPb0.5Sn0.5I3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb; Sn,Pb, Sn,0.5; 0.5,0.5,0.5,1.1700001,162.955,115.5,712.05,2.145,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.992467352,0.531818227,1,0,0,0,1.17,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Diethyl ether,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,,0.61,27.79,0.68,11.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.2FA0.8PbBr0.9I2.1,Cs; FA,Cs, FA,na,na,0.2; 0.8,0.2,0.8,0,0,2.372,62.63,15.978001,754.42,2.214,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.9; 2.1,0.9,2.1,2.128,112.799995,304.08997,1047.85,2.75,0.95900558,0.559210526,1,0,0,0,1.75,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,3; 1,,,Unknown,TRUE,Diethyl ether,,65; 100,2.0; 10.0,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.143,16.4,0.745,14
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBr0.5I2.5,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.5; 2.5,0.5,2.5,2.16,119.06667,300.18332,1030.3167,2.71,0.989949494,0.550925926,1,0,0,0,1.965,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.202,14.265,0.559,9.57
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBrI2,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.993367524,0.561320728,1,0,0,0,2.268,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.986,3.886,0.498,1.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBr1.5I1.5,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1.5; 1.5,1.5,1.5,2.0800002,103.4,309.94998,1074.15,2.8100002,0.996869175,0.57211533,1,0,0,0,1.91,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.057,7.13,0.497,3.71
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBr2I,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,1.000457582,0.583333333,1,0,0,0,1.969,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.138,12.769,0.518,7.52
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBr2.5I0.5,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,2.5; 0.5,2.5,0.5,2,87.73334,319.71667,1117.9833,2.91,1.004135962,0.595,1,0,0,0,2.105,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.061,9.671,0.488,5.01
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbBr3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,1.007907761,0.607142857,1,0,0,0,2.27,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.14,7.532,0.578,4.97
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbI3,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.973846649,0.540909091,1,0,0,0,1.53,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.921,21.503,0.613,12.14
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBrI2,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.980293526,0.561320728,1,0,0,0,1.684,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.178,19.096,0.652,14.72
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr2I,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,0.987059769,0.583333333,1,0,0,0,1.976,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.975,11.145,0.535,5.81
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr2.5I0.5,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,2.5; 0.5,2.5,0.5,2,87.73334,319.71667,1117.9833,2.91,0.990570152,0.595,1,0,0,0,2.113,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.878,8.843,0.425,3.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr3,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br,Br,na,3,3,0,1.96,79.9,324.6,1139.9,2.96,0.994169687,0.607142857,1,0,0,0,2.278,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.423,7.004,0.654,6.54
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.67MA0.33PbI3,FA; MA,FA, MA,na,na,0.67; 0.33,0.67,0.33,0,0,2.4112,40.7733,8.626401,874.576,2.5634,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.961832091,0.540909091,1,0,0,0,1.528,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.971,22.704,0.628,13.86
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.67MA0.33PbBrI2,FA; MA,FA, MA,na,na,0.67; 0.33,0.67,0.33,0,0,2.4112,40.7733,8.626401,874.576,2.5634,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.967988586,0.561320728,1,0,0,0,1.682,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.151,21.435,0.748,18.54
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.67MA0.33PbBr1.5I1.5,FA; MA,FA, MA,na,na,0.67; 0.33,0.67,0.33,0,0,2.4112,40.7733,8.626401,874.576,2.5634,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1.5; 1.5,1.5,1.5,2.0800002,103.4,309.94998,1074.15,2.8100002,0.971179793,0.57211533,1,0,0,0,1.848,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,1.114,15.329,0.687,11.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.67MA0.33PbBr2I,FA; MA,FA, MA,na,na,0.67; 0.33,0.67,0.33,0,0,2.4112,40.7733,8.626401,874.576,2.5634,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,2; 1,2,1,2.04,95.56667,314.83334,1096.0668,2.86,0.974450063,0.583333333,1,0,0,0,1.969,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.999,9.549,0.592,5.64
